Latitude,Longitude
34.11142,-118.71641
34.10817,-118.71438
34.1076,-118.71423
34.10706,-118.71413
34.10725,-118.71433
34.1072,-118.71411
34.10739,-118.71439
34.10776,-118.71398
34.16098,-118.7367
34.10791,-118.71405
34.10807,-118.71421
34.10808,-118.71427
34.16959,-118.70447
34.10764,-118.71201
34.10813,-118.71237
34.1081,-118.71219
34.13666,-118.70404
34.11193,-118.71142
34.11198,-118.71222
34.11185,-118.7121
34.11195,-118.71215
34.11199,-118.71228
34.11202,-118.71229
34.14635,-118.73953
34.14659,-118.73886
34.14681,-118.73833
34.15413,-118.73467
34.14687,-118.73821
34.14611,-118.73977
34.14621,-118.73979
34.1463,-118.73974
34.18273,-118.09089
34.16895,-118.08778
34.15415,-118.73449
34.16934,-118.08759
34.16942,-118.08743
34.16976,-118.08711
34.16997,-118.0874
37.6756,-119.782
34.16,-118.693
34.151,-118.693
34.1512,-118.682
34.1602,-118.682
34.1434,-118.758
37.6707,-119.807
37.6691,-119.806
37.6752,-119.779
34.7807,-118.646
34.7793,-118.66
34.7797,-118.66
35.2848,-118.642
35.2827,-118.642
35.2804,-118.643
35.2769,-118.644
35.2767,-118.645
35.2745,-118.647
35.2731,-118.648
35.2703,-118.653
35.2511,-118.67
35.273,-118.649
35.035,-118.747
35.2014,-118.758
34.7807,-118.646
34.7793,-118.66
34.7797,-118.66
34.1009,-116.999
34.2598,-117.493
34.2608,-117.498
34.0764,-117.094
33.971,-117.687
33.9583,-117.531
33.9001,-116.947
33.4778,-116.712
39.1336,-123.183
39.0494,-123.416
39.095,-123.234
39.095,-123.232
39.179,-123.221
39.175,-123.211
39.1819,-123.21
39.1935,-123.204
39.2657,-123.212
39.2634,-123.206
36.9755,-122.031
37.8931,-121.855
34.1112,-116.411
38.3649,-122.823
38.5204,-122.759
38.4416,-122.538
36.4505,-118.901
35.65,-120.383
37.6932,-121.192
35.7333,-115.917
38.313,-122.487
37.4551,-121.832
37.4481,-121.832
37.5895,-121.875
37.5371,-77.79764
41.78883,-88.07807
37.63505,-98.72109
38.94286,-77.38529
38.97514,-77.3348
38.97497,-77.33473
38.97828,-77.33856
38.97859,-77.33614
38.94286,-77.38529
38.97828,-77.33856
38.97497,-77.33473
38.97514,-77.3348
38.97859,-77.33614
39.7496,-105.0247
43.09675,-89.35114
43.09731,-89.35109
43.09804,-89.3405
43.09273,-89.35016
43.09715,-89.35085
43.0939,-89.34869
43.10057,-89.3512
43.09786,-89.34052
43.09865,-89.33262
39.60863,-105.07212
36.61934,-78.55294
37.71836,-98.03231
37.45775,-98.08304
37.69218,-98.67055
36.62021,-78.50158
38.8561,-77.49612
38.85758,-77.49274
38.85488,-77.49093
38.85236,-77.49206
38.85427,-77.48936
38.76722,-77.11629
38.76741,-77.11544
38.76648,-77.11812
38.76493,-77.11725
38.768,-77.1162
37.72126,-88.6768
37.72218,-88.6735
37.28084,-99.29158
38.05561,-97.90221
45.62428,-122.59126
45.62402,-122.58978
38.16926,-99.09727
41.10017,-82.11964
37.92308,-99.40952
37.95689,-98.96283
37.92842,-99.40652
38.05779,-99.22973
38.07256,-99.24009
45.67788,-122.56027
41.79697,-88.07352
41.32019,-88.15092
41.31972,-88.15278
41.78227,-88.11491
41.79623,-88.0741
41.79755,-88.0738
41.81365,-88.07076
41.87188,-87.78355
41.78227,-88.11491
41.87188,-87.78355
41.32019,-88.15092
41.81365,-88.07076
41.79623,-88.0741
41.79755,-88.0738
41.79697,-88.07352
41.31972,-88.15278
43.07109,-89.40152
41.84117,-87.8262
38.87839,-76.95363
40.62842,-103.22303
37.66731,-78.26509
37.66752,-78.26509
41.57902,-87.78192
36.85355,-82.76128
38.89713,-77.35468
38.89713,-77.35468
40.09476,-88.24517
40.09809,-88.24386
40.09842,-88.24238
40.34844,-88.71878
40.02312,-105.04313
38.76436,-77.11765
38.76436,-77.11765
38.76637,-77.11984
38.76637,-77.11984
40.09815,-88.24373
43.09128,-89.36006
38.239,-78.11822
41.58038,-87.7869
34.34254,-83.84947
41.98858,-87.72189
41.98756,-87.72275
41.79609,-88.0806
41.9876,-87.72242
37.66809,-78.2653
42.88897,-81.40073
43.26073,-79.89301
41.95062,-87.7241
38.8609,-77.3497
41.98669,-87.719
38.44033,-78.27811
41.98734,-87.7226
41.98725,-87.72288
41.98644,-87.71903
41.98714,-87.72256
41.98739,-87.7224
37.30353,-76.54976
41.98854,-87.72181
41.9874,-87.72238
40.56107,-105.06581
42.98887,-71.44811
35.61986,-81.65761
35.61834,-81.65826
35.61717,-81.65761
35.61628,-81.65464
35.62048,-81.65625
35.6208,-81.6504
43.10045,-89.33875
39.8321,-105.10425
39.1619,-86.53204
41.79571,-88.07997
41.89723,-87.78758
37.86269,-79.56791
37.86254,-79.56826
43.06875,-89.40396
43.07096,-89.40747
48.55644,-122.40492
48.56818,-122.62285
38.52461,-90.01076
38.80772,-89.95897
41.90117,-87.82782
41.90394,-87.82459
43.10052,-89.3389
37.85177,-79.48067
37.85141,-79.49145
41.89701,-87.78754
36.38075,-95.05328
36.04918,-95.97144
36.22923,-95.90469
36.15561,-95.96402
39.65142,-104.98968
41.88654,-88.30174
45.62399,-122.59327
45.62412,-122.59403
45.62418,-122.59375
40.09367,-88.24713
38.91933,-77.31682
38.91933,-77.31682
43.09875,-89.33253
38.93242,-77.30653
38.93242,-77.30653
42.04574,-87.68576
42.04563,-87.68354
42.04526,-87.68351
36.77188,-81.4685
41.89442,-87.78797
41.45092,-81.72205
41.45087,-81.72405
42.41649,-90.42871
42.41808,-90.42819
41.88884,-87.78005
43.05211,-89.44205
43.06731,-89.41558
43.06615,-89.42001
43.06433,-89.42445
43.06377,-89.42507
43.07022,-89.40288
43.07078,-89.40316
41.45087,-81.72326
43.0745,-89.39117
43.07013,-89.38779
42.98656,-71.4577
41.7824,-88.11518
41.5095,-88.08113
39.81853,-86.32307
41.89761,-87.82568
41.57742,-87.7845
39.7421,-105.02582
37.62284,-79.39941
41.56571,-81.53492
41.56693,-81.53674
41.39629,-81.42698
41.41436,-81.43936
36.85722,-82.75817
40.8802,-81.40195
41.77255,-88.14655
43.10695,-89.34166
43.10538,-89.34148
39.76091,-89.58705
45.66715,-122.60461
39.75557,-89.58787
39.83514,-89.64999
39.75843,-89.58796
39.75564,-89.58831
39.75572,-89.58721
39.83546,-89.65016
39.7554,-89.58759
39.75545,-89.58775
39.75859,-89.58592
39.75871,-89.58594
39.83529,-89.6498
38.45139,-86.69717
43.0964,-89.33479
41.55268,-81.53163
41.55255,-81.53135
43.67039,-79.49583
41.43268,-81.60585
41.4317,-81.60472
41.43207,-81.60166
41.43173,-81.60305
41.43296,-81.60766
45.58448,-122.40386
45.58452,-122.40392
45.58443,-122.40393
39.00041,-77.02477
38.99259,-77.03342
39.72939,-89.58287
39.74516,-89.61644
39.73999,-89.61478
39.73929,-89.61477
39.72824,-89.60397
39.74914,-89.60635
39.73841,-89.6165
39.73996,-89.6141
39.73954,-89.61342
39.73884,-89.61598
39.74099,-89.61625
39.74065,-89.61196
39.72831,-89.6038
39.72925,-89.58266
39.72716,-89.60465
39.72817,-89.60405
39.73915,-89.61583
39.74893,-89.60629
39.73816,-89.61564
41.96684,-87.7538
41.96684,-87.7538
41.96149,-87.74377
41.96149,-87.74377
41.70652,-87.52195
41.70652,-87.52195
41.69182,-87.5071
41.69182,-87.5071
41.70636,-87.52341
41.70636,-87.52341
41.69058,-87.50517
41.69058,-87.50517
41.69864,-87.51433
41.69864,-87.51433
41.70141,-87.51765
41.70141,-87.51765
41.70338,-87.51949
41.70338,-87.51949
42.31612,-90.13849
42.31612,-90.13849
41.70461,-87.5209
41.70461,-87.5209
41.51443,-81.6788
41.49425,-81.70615
41.66592,-87.67458
41.57478,-87.66181
41.1049,-89.04435
41.44505,-81.62539
41.44472,-81.62715
38.53435,-105.98706
41.48685,-81.69387
41.47536,-81.67826
39.69829,-89.59795
39.69453,-89.59972
39.69973,-89.5966
39.69371,-89.61484
39.70489,-89.61623
39.69371,-89.61484
39.70649,-89.62743
39.70458,-89.62086
39.70489,-89.61623
39.70649,-89.62743
39.70493,-89.61609
39.70812,-89.62611
39.70812,-89.62611
39.70493,-89.61609
39.70767,-89.61552
39.70458,-89.62086
39.70767,-89.61552
38.98544,-76.45459
39.7184,-89.69897
39.71583,-89.70229
39.71969,-89.69692
39.71939,-89.69758
41.48833,-81.69643
41.48835,-81.69649
41.48788,-81.69547
41.48768,-81.69522
41.48653,-81.69364
41.48628,-81.69261
41.48092,-81.6796
39.84457,-89.71173
39.81658,-89.71081
39.78744,-89.72998
39.85017,-89.71233
40.11093,-88.23885
39.86169,-89.61405
39.86173,-89.61406
40.02378,-89.48022
40.02389,-89.48013
39.87209,-89.61414
39.86146,-89.61402
40.024,-89.47998
39.86063,-89.61444
39.95247,-89.54821
39.86163,-89.61404
39.87112,-89.61409
40.06703,-89.44189
40.02185,-89.48448
40.13448,-89.37616
40.13708,-89.37726
40.13709,-89.37802
40.13682,-89.37738
40.13504,-89.38033
40.13695,-89.3772
40.13793,-89.37248
40.13426,-89.3817
40.13755,-89.37242
40.13755,-89.37242
40.1335,-89.37757
40.1336,-89.37739
47.42476,-120.32691
45.64125,-122.6689
47.42717,-120.30957
47.42631,-120.31083
47.42609,-120.30933
46.72928,-122.98803
42.25316,-88.31645
42.25259,-88.31794
47.11879,-119.34583
40.14304,-89.37393
40.01905,-89.48634
40.15482,-89.356
40.14306,-89.3721
40.14331,-89.37039
40.13787,-89.37512
40.01804,-89.4873
40.14337,-89.37827
40.14312,-89.37461
40.1615,-89.34694
40.13557,-89.37609
40.14272,-89.37371
40.15904,-89.35387
40.13125,-89.38229
40.01893,-89.48641
40.14301,-89.37449
40.12738,-89.38389
46.04819,-118.39422
47.18876,-122.28088
47.64862,-122.33749
46.04191,-118.3949
47.25466,-122.4886
47.38998,-120.26996
47.39365,-120.28001
47.39001,-120.28886
47.40016,-120.29762
47.38998,-120.26996
47.39001,-120.28886
47.39365,-120.28001
47.40016,-120.29762
47.38072,-120.21474
47.40016,-120.29762
47.39001,-120.28886
47.39365,-120.28001
45.64547,-122.64296
45.64599,-122.64198
45.64754,-122.64128
45.64815,-122.63975
45.57914,-122.33742
45.58158,-122.35468
45.58144,-122.35724
45.58316,-122.35866
45.5832,-122.35857
45.64903,-122.65152
45.64784,-122.65321
45.64832,-122.65323
45.64843,-122.65227
45.64607,-122.65309
45.6503,-122.65148
45.64944,-122.6515
45.64203,-122.64977
45.64476,-122.65537
45.64992,-122.66408
45.64476,-122.65537
47.50948,-122.18089
47.50924,-122.18115
47.50887,-122.18173
47.50734,-122.18186
47.50734,-122.18196
47.50795,-122.1822
47.50928,-122.1811
47.38998,-120.26996
47.38072,-120.21474
45.64031,-122.65232
45.64193,-122.65041
45.64108,-122.64954
45.64072,-122.65074
45.64093,-122.64984
42.31746,-88.21978
47.52334,-120.48439
46.2921,-119.28029
46.29219,-119.28034
48.11621,-122.75992
45.65105,-122.0
45.67261,-122.69203
47.51731,-122.35849
45.62071,-122.57198
45.62126,-122.56897
45.62122,-122.56632
45.62115,-122.56777
45.62106,-122.56735
45.62096,-122.57267
45.62075,-122.57307
45.62096,-122.56613
46.27129,-119.2953
46.27129,-119.2953
47.43237,-120.36246
47.76421,-122.31912
46.60582,-120.58183
47.51731,-122.35849
47.51731,-122.35849
47.48946,-122.33521
47.48946,-122.33521
45.44493,-122.62982
45.44524,-122.6264
47.42082,-120.3314
45.65821,-122.67214
47.43815,-120.29205
40.15761,-89.41149
40.16177,-89.42795
40.31005,-89.17529
40.30732,-89.17845
40.31138,-89.17002
40.30987,-89.17548
40.31747,-89.16586
40.15775,-89.41184
40.24465,-89.25126
40.24469,-89.2512
47.7177,-122.35534
46.46844,-120.3969
40.29634,-89.19091
40.48433,-89.01707
40.40701,-89.06228
40.40727,-89.06204
46.44219,-120.34705
48.11621,-122.75991
35.25053,-118.92504
46.51172,-120.45408
47.4371,-120.27731
47.66209,-122.3528
47.43458,-120.328
45.65054,-122.67751
45.65054,-122.67693
45.65053,-122.67717
45.6506,-122.67751
45.65057,-122.67743
45.65115,-122.67695
45.64995,-122.66448
45.65118,-122.67675
45.65117,-122.67705
45.6509,-122.67696
45.65106,-122.6769
45.65087,-122.6769
45.65088,-122.67694
45.65093,-122.67679
45.65096,-122.67655
45.65109,-122.67657
41.79147,-88.0791
47.42298,-120.32008
47.42777,-120.32014
47.42743,-120.32009
47.42785,-120.32072
47.42518,-120.32088
47.42374,-120.32138
47.42503,-120.32137
47.42456,-120.32143
47.42338,-120.32002
47.42472,-120.32041
45.6489,-122.58886
47.4227,-120.28472
45.72627,-121.799
45.72644,-121.79929
46.99772,-122.90762
41.19644,-81.33058
40.10646,-88.21444
47.4248,-120.32736
47.42503,-120.32681
47.67787,-122.35552
47.73454,-122.34763
47.73846,-122.3465
45.64134,-122.66855
42.14966,-87.92428
42.14966,-87.92428
39.84572,-89.51857
39.85569,-89.6338
39.85191,-89.6332
39.85584,-89.63386
39.85448,-89.63374
39.85578,-89.63392
39.85352,-89.24044
39.85562,-89.63381
39.85582,-89.6339
39.85358,-89.2424
39.85518,-89.63396
39.85238,-89.40489
39.85231,-89.40513
39.85389,-89.63349
39.85513,-89.63386
39.85144,-89.63318
39.85485,-89.63382
39.85267,-89.63338
47.41577,-120.32191
47.37143,-120.34503
42.2558,-89.07405
42.25773,-89.07185
47.70203,-117.38763
47.93504,-118.99804
47.6697,-122.35434
45.67457,-122.55305
45.66045,-122.57167
47.99922,-122.8771
48.11378,-122.75935
48.11428,-122.75861
47.57565,-122.38092
46.96889,-122.77013
46.62954,-120.50979
46.61666,-120.49214
46.60443,-120.47603
46.42165,-120.32035
40.5125,-88.9831
45.98518,-122.82939
45.99097,-122.82427
46.13785,-122.90943
46.14056,-122.90988
45.94026,-122.62837
46.13166,-122.91449
45.93975,-122.62828
45.92519,-122.73353
45.91861,-122.73329
45.91913,-122.73341
45.91574,-122.74229
45.91914,-122.73381
45.91558,-122.74288
45.91597,-122.74205
45.95098,-122.61921
45.98024,-122.81372
45.93693,-122.65462
45.97954,-122.81311
45.93811,-122.66004
45.93788,-122.66004
45.97989,-122.81307
45.93813,-122.66013
45.91579,-122.74053
45.91608,-122.7405
45.90103,-122.76631
45.90117,-122.76625
39.85267,-89.63338
48.52813,-121.44943
47.42722,-120.31829
45.66122,-122.64677
47.69036,-122.34979
47.75064,-122.34004
38.54335,-90.04894
38.55809,-90.09978
46.27552,-119.27429
46.27273,-119.26904
46.27297,-119.26897
46.27357,-119.26965
46.27389,-119.27265
46.27401,-119.27268
39.77269,-89.60369
39.77219,-89.60703
47.67543,-120.21366
47.66686,-120.21814
46.16552,-122.92696
46.15096,-122.96539
46.15406,-122.96101
46.18323,-123.0672
46.1514,-122.96187
46.12999,-122.9622
46.12937,-122.96218
46.22641,-122.89424
46.12662,-122.95658
46.16562,-122.92765
46.22602,-122.89385
47.51729,-122.36022
46.24344,-120.01582
45.65712,-121.08626
38.29523,-77.55962
47.42489,-120.32172
47.70684,-117.38458
47.8179,-122.37241
36.01764,-96.01203
36.30365,-97.28329
36.10884,-95.98431
36.68758,-95.985
41.53891,-81.5203
41.53862,-81.52013
41.53884,-81.5226
41.55539,-81.53256
41.55527,-81.53271
41.55298,-81.53199
41.56097,-81.5321
41.55924,-81.53412
41.56127,-81.53165
45.67788,-120.86385
45.7279,-121.48449
45.72778,-121.48417
45.65876,-122.65198
45.66782,-122.56071
39.78707,-105.24619
39.78999,-105.18683
39.78438,-105.15747
39.78993,-105.18691
39.78439,-105.15755
39.78731,-105.16408
39.78734,-105.16428
39.78991,-105.18715
39.80369,-105.20851
39.79458,-105.18095
39.79458,-105.18112
39.78996,-105.1872
39.63067,-105.14286
39.63109,-105.11192
39.63137,-105.1175
39.58714,-105.0605
39.80015,-105.06146
39.79454,-105.18114
39.78444,-105.15747
39.89006,-105.13532
39.88661,-105.08547
39.84303,-105.12278
39.84602,-105.12224
39.84436,-105.12079
39.79617,-105.06795
39.79271,-105.06398
39.78883,-105.08877
39.78847,-105.09068
39.78611,-105.0962
39.75569,-105.14707
39.73164,-105.14076
39.73264,-105.1411
39.73251,-105.14582
39.73513,-105.14563
39.72643,-105.1547
39.72699,-105.16888
39.72952,-105.16916
39.73211,-105.1898
39.73281,-105.1924
39.73139,-105.1921
39.73556,-105.17846
39.73533,-105.18899
39.73426,-105.18766
39.73428,-105.18783
39.73427,-105.18804
39.73427,-105.18832
39.7178,-105.15965
39.72268,-105.15597
39.68679,-105.1207
39.69254,-105.12131
39.69281,-105.12055
39.69301,-105.1212
39.69299,-105.12288
39.69163,-105.12693
39.69021,-105.12746
39.65729,-105.12143
39.79086,-105.16106
39.79085,-105.16063
39.79372,-105.16356
39.79988,-105.06137
39.79967,-105.06135
39.79386,-105.16356
39.82986,-105.19168
39.79643,-105.06836
39.79087,-105.15693
39.73825,-105.13305
39.6046,-105.09792
39.79083,-105.16067
39.79996,-105.06146
39.79385,-105.1635
39.73592,-105.17591
39.79692,-105.18241
39.75267,-105.15779
39.74017,-105.18994
39.63496,-105.14986
39.63655,-105.15203
39.5867,-105.07256
39.583,-105.08048
45.66766,-122.56157
45.66645,-122.56124
45.66641,-122.56097
46.23663,-119.21562
45.72648,-121.48171
47.412,-120.344
47.41098,-120.34271
47.41232,-120.34541
47.41958,-120.31585
47.42034,-120.31483
38.29522,-77.55977
38.29522,-77.55977
45.6645,-122.56522
45.66441,-122.5656
45.66578,-122.56103
45.66619,-122.55855
45.66804,-122.56012
45.66685,-122.55962
45.66563,-122.56065
46.28198,-119.27177
46.34929,-119.26932
46.29961,-119.47042
46.29977,-119.47047
46.29966,-119.47052
46.29989,-119.47046
46.29994,-119.47047
47.47193,-120.31094
47.46942,-120.30231
47.42662,-120.31084
47.46539,-120.30274
47.42024,-120.31833
47.41412,-120.29912
47.43849,-120.29207
47.4703,-120.30465
47.41545,-120.29497
46.02585,-118.32062
46.02567,-118.32011
47.32756,-120.13357
47.42348,-120.32411
46.22668,-119.99953
45.65334,-122.62758
47.03239,-122.89844
46.62901,-120.58269
45.64392,-122.59763
45.64043,-122.59587
45.6401,-122.59559
45.67741,-122.53301
38.84565,-77.47411
45.72187,-122.7074
45.72547,-121.47713
39.77385,-89.60728
39.85461,-89.61091
39.85531,-89.61043
39.85527,-89.61018
39.8696,-89.63198
39.86868,-89.63211
39.87133,-89.63172
39.86932,-89.63198
39.77119,-89.60669
39.86699,-89.63226
39.87494,-89.61602
39.85475,-89.61101
39.86662,-89.63235
39.77354,-89.60726
39.86655,-89.63244
39.85528,-89.61013
39.8557,-89.61076
39.77327,-89.60726
39.77202,-89.60737
39.86632,-89.63249
39.86609,-89.6325
39.8627,-89.63308
39.8651,-89.63241
38.2715,-77.43268
45.64809,-122.64071
47.42384,-120.32101
47.42421,-120.32172
47.40991,-120.29766
47.42168,-120.3045
47.41355,-120.29917
47.46661,-120.32054
47.41956,-120.29749
47.76686,-120.06104
47.61781,-120.22898
47.61075,-120.22835
47.56733,-120.2481
47.56487,-120.25028
47.43869,-120.30627
45.67742,-122.53662
47.43305,-120.31272
47.43101,-120.31038
48.11214,-122.76215
48.12462,-122.76061
47.39489,-120.29579
47.39325,-120.29494
47.40434,-120.33052
47.39451,-120.29639
47.39559,-120.29653
47.47147,-120.33725
46.30704,-119.3651
46.30776,-119.36617
46.30708,-119.36642
47.49929,-122.36887
47.19653,-122.43567
45.73066,-121.4801
47.15273,-122.43854
39.83217,-89.60566
39.84443,-89.62088
39.84365,-89.62211
39.84347,-89.62191
39.84396,-89.62144
39.8441,-89.62188
45.71222,-121.45943
45.73286,-121.51183
45.66627,-122.56163
38.27594,-77.5422
47.4155,-120.30059
47.41366,-120.30067
47.41401,-120.29906
47.38836,-120.28684
38.97297,-90.54088
45.66055,-122.65066
38.45008,-86.68593
41.6075,-88.18132
41.60592,-88.18519
41.60847,-88.18728
41.60855,-88.18518
41.60849,-88.18436
41.60832,-88.1834
47.41299,-120.24582
47.66213,-122.33916
45.62117,-122.56465
45.62122,-122.56509
46.06274,-118.90972
46.20196,-118.99086
46.05712,-118.90614
46.06025,-118.90682
46.19655,-118.94998
46.20184,-118.99133
46.20401,-118.98649
46.17477,-118.98763
46.05707,-118.90491
47.58842,-122.62206
45.68297,-122.66183
45.733,-121.5118
38.31802,-77.48694
47.96389,-118.98335
40.4907,-89.00047
40.48199,-89.01373
40.48566,-89.01533
40.4812,-89.00675
40.48055,-89.0135
40.47866,-89.00367
40.48222,-89.00566
40.48239,-89.01385
40.48,-89.01288
40.48034,-89.01331
48.07672,-119.98386
48.10438,-119.78685
47.87228,-120.2
47.69568,-120.31989
47.29779,-120.12085
47.28884,-120.16341
47.38836,-120.2856
47.37871,-120.31586
47.41785,-120.30811
47.42551,-120.31517
47.307,-119.56122
47.30816,-119.56065
47.31388,-119.55727
45.62229,-122.66975
47.65243,-117.39801
47.6745,-117.41689
47.65447,-117.37345
47.31599,-119.55618
47.38898,-119.48312
47.6219,-119.27949
47.87349,-119.09299
47.93,-119.04283
47.93242,-119.03805
47.93409,-119.03164
47.93406,-118.99297
38.97324,-90.54074
47.69794,-122.3513
39.72896,-89.60253
39.73839,-89.6146
39.73814,-89.61651
39.70424,-89.62047
46.04303,-118.30974
47.38806,-120.28558
47.38492,-120.27596
47.39483,-120.29495
47.39207,-120.29444
47.38622,-120.27296
47.40753,-120.30021
47.39877,-120.29697
47.38539,-120.27118
47.3857,-120.2727
47.40863,-120.30266
47.38338,-120.26643
47.38472,-120.2723
47.38489,-120.27102
45.71576,-121.46803
38.27171,-77.43312
46.99763,-122.9079
47.04166,-122.8856
46.99711,-122.90961
47.03984,-122.87751
47.04383,-122.87117
47.04189,-122.87818
40.11655,-88.24098
39.83637,-89.65009
46.39101,-117.04591
46.33957,-117.05495
46.39645,-117.06097
46.47412,-117.5959
46.27044,-118.13933
46.14136,-118.1518
46.06935,-118.30432
46.05639,-118.58518
46.0411,-118.67481
46.53462,-122.12029
47.43429,-120.35697
47.43409,-120.35611
45.71691,-121.46779
45.71772,-121.46743
45.71605,-121.46879
45.7174,-121.46594
41.7696,-88.15852
41.76965,-88.15805
47.4281,-120.31077
41.55738,-81.53465
41.55318,-81.53176
41.55366,-81.53174
41.5516,-81.52956
47.4348,-120.31443
47.43219,-120.31287
45.7161,-121.46684
45.71709,-121.4661
45.65749,-122.57754
45.65793,-122.57744
45.71609,-121.46685
45.71684,-121.46776
40.31694,-89.16607
45.64901,-121.18005
45.64928,-121.18319
45.65427,-121.18905
45.64936,-121.18314
38.21452,-86.751
38.21873,-86.74848
38.21478,-86.75425
38.21908,-86.75867
41.76002,-88.31105
41.74352,-88.33522
45.66714,-122.66369
40.13313,-89.37818
38.81216,-77.24712
41.4626,-81.77858
41.46353,-81.78044
41.46419,-81.78114
36.09784,-97.09277
36.12245,-97.05315
36.42367,-99.40034
36.12406,-97.0723
39.85745,-89.63378
43.06678,-89.41706
43.06545,-89.42216
43.06519,-89.42298
43.0511,-89.38298
47.20754,-122.45313
45.67179,-122.52246
38.22047,-86.757
38.22068,-86.75677
38.21874,-86.75493
38.22091,-86.75684
38.21859,-86.75494
38.21883,-86.75516
38.22129,-86.75451
38.2187,-86.75521
38.22328,-86.75581
38.22026,-86.75557
38.22293,-86.75407
38.21975,-86.7543
38.21615,-86.7617
47.40243,-120.29862
41.64346,-88.06314
40.48103,-89.01343
37.24968,-76.7654
45.63969,-122.58557
38.87947,-77.29817
41.89161,-87.96313
41.88614,-87.95985
41.4435,-88.2271
47.20749,-122.45319
47.4355,-120.3299
46.30636,-120.00262
46.59767,-120.48069
46.61183,-120.49123
47.65893,-122.34515
47.71198,-122.29391
47.65872,-122.34528
45.6756,-122.60326
45.6757,-122.60324
45.67262,-122.60303
45.66702,-122.5598
42.89211,-70.86773
42.89423,-70.87074
42.99835,-71.4175
42.89411,-70.86043
42.89409,-70.86055
42.89387,-70.86505
43.04994,-70.72484
43.04995,-70.72496
43.04998,-70.72459
43.25442,-70.8575
43.25573,-70.86705
43.25748,-70.86258
43.25529,-70.86285
43.00132,-71.42358
43.2448,-70.84779
43.00477,-71.42278
43.25462,-70.85773
43.25644,-70.85905
43.25526,-70.86286
43.00305,-71.42268
42.89219,-71.61143
43.00195,-71.40215
43.00261,-71.40258
43.00283,-71.40257
43.00278,-71.40257
43.00269,-71.40253
43.00281,-71.40269
43.00261,-71.40258
43.00191,-71.40211
43.00191,-71.40211
43.00191,-71.40189
43.00269,-71.40251
47.38287,-120.24973
38.87839,-76.95363
43.23907,-79.83169
43.6577,-79.45049
43.82696,-79.16808
42.29522,-82.71183
43.10793,-79.06484
43.07261,-79.07611
43.1172,-79.20316
43.25901,-79.08441
43.69786,-79.35525
43.77161,-79.22821
43.67095,-79.42084
43.65869,-79.36707
43.68473,-79.36275
43.68274,-79.42245
43.21613,-79.80405
43.64131,-79.47025
43.6428,-79.47273
43.09795,-79.07114
43.65995,-79.37356
43.55363,-80.23522
43.09796,-79.07059
43.26717,-79.87072
43.68642,-79.31686
43.67687,-79.35797
41.96983,-82.5354
42.26467,-83.07423
43.76056,-79.25842
43.43439,-79.74777
43.678,-79.3259
43.67647,-79.35591
42.3166,-83.04763
43.41066,-79.77411
43.41065,-79.77401
43.83614,-79.17277
43.65155,-79.49432
42.22552,-83.0693
43.0136,-80.20533
43.28819,-79.94594
42.2638,-83.07498
43.25126,-79.85829
43.26651,-79.95687
43.63819,-79.36685
43.2486,-79.81638
43.1472,-80.26894
43.66581,-79.35696
43.25776,-79.08797
43.25768,-79.08793
43.67685,-79.40323
42.21042,-82.57607
43.64665,-79.47657
43.13874,-80.26096
43.13661,-80.21906
43.13644,-80.2194
43.30693,-79.79958
43.2321,-81.89259
43.67056,-79.32056
42.99393,-81.25465
43.11265,-79.06025
43.13792,-79.11364
43.08752,-80.35561
33.37324,-83.66987
35.77134,-99.83906
38.6731,-82.60812
38.71382,-82.50122
39.59538,-82.21444
38.60881,-79.01089
38.63402,-78.97899
34.56651,-118.46859
38.10552,-83.53672
38.81287,-82.53671
38.80258,-82.50948
38.80924,-82.54222
39.46084,-82.29936
37.80513,-83.66933
37.12719,-83.59653
36.7772,-92.72697
38.64793,-78.97642
38.79933,-82.43708
35.44215,-92.81698
34.27834,-118.32571
38.73883,-120.74389
38.73925,-120.73729
38.61773,-82.54317
34.29182,-118.3281
38.76906,-82.67749
35.73137,-94.33513
38.62073,-82.54482
38.61095,-82.54494
38.61118,-82.5456
39.46232,-82.29583
39.46272,-82.29875
39.46455,-82.2975
39.46789,-82.2965
39.46663,-82.29142
39.46536,-82.29232
39.46993,-82.29167
39.47142,-82.29061
39.47263,-82.29226
39.46495,-82.29402
39.46002,-82.29809
39.48896,-82.18906
39.48312,-82.1811
39.4827,-82.18127
39.48044,-82.18235
38.71676,-82.58001
38.71235,-82.58601
35.01376,-83.76128
36.81844,-81.00754
39.54357,-82.27163
39.59942,-82.30629
39.62916,-82.20758
39.63014,-82.20906
39.59057,-82.21893
39.59241,-82.21958
39.60341,-82.30537
39.59756,-82.21518
39.59564,-82.21909
39.59563,-82.21811
39.59988,-82.2126
39.59789,-82.21774
39.59868,-82.21431
39.59929,-82.21391
39.59608,-82.21134
39.59565,-82.21248
39.59532,-82.21275
38.84504,-78.79047
38.88933,-78.7317
39.45991,-82.15871
34.43064,-112.2979
35.70143,-93.84091
38.62712,-82.56336
34.50997,-111.83916
34.68314,-111.95888
38.61164,-82.5451
34.69254,-111.96246
34.69294,-111.9643
34.6786,-111.94268
34.74701,-111.99629
34.67963,-111.93962
34.67785,-111.94131
34.6797,-111.93921
38.61161,-82.5438
39.46648,-82.14919
34.48594,-111.81783
34.4836,-111.81824
34.74425,-111.89487
34.48201,-111.81739
34.49378,-111.81511
